ADOPTIONNUMBER,ANIMALID,OWNERID,RETAILERID,MOVEMENTDATE,RETURNDATE,RETURNEDREASONID,RETURNEDBYOWNERID
21321,11584,15278,0,5/7/21,9/2/21,4,15278
22874,12305,4268,0,8/28/21,9/2/21,5,0
22936,11283,16252,0,9/2/21,None,13,0
22911,12503,16225,0,8/31/21,9/7/21,4,16225
22921,12277,1028,0,9/13/21,None,13,0
22958,12373,15989,0,9/3/21,None,13,0
22972,12319,16301,0,9/5/21,None,13,0
22959,12255,16275,0,9/3/21,None,13,0
9873,3079,2,0,10/19/18,None,11,0
22964,12181,16291,0,9/3/21,None,13,0
22967,12276,14817,0,9/4/21,None,13,0
22973,12061,14889,0,9/5/21,None,13,0
22968,12344,15623,0,9/4/21,None,13,0
22969,12257,15623,0,9/4/21,None,13,0
22957,12089,16266,0,9/4/21,None,13,0
22970,12238,15668,0,9/5/21,None,13,0
22974,12368,14889,0,9/5/21,None,13,0
22971,12302,16015,0,9/5/21,None,13,0
22985,12337,16340,0,9/7/21,None,13,0
22975,12251,16325,0,9/5/21,None,13,0
22982,11938,16314,3,9/7/21,None,13,0
22984,12280,16339,3,9/7/21,None,13,0
22988,11335,16343,0,9/7/21,None,13,0
22573,1181,10323,0,9/7/21,None,13,0
22992,12367,16335,0,9/8/21,None,13,0
22993,12350,16260,0,9/8/21,None,13,0
22994,12317,11457,0,9/8/21,None,13,0
22996,12419,16341,0,9/8/21,None,13,0
22997,12366,16341,0,9/8/21,None,13,0
22956,12354,1228,0,9/17/21,None,13,0
23022,12132,16367,0,9/10/21,None,13,0
23002,12252,15262,0,9/9/21,None,13,0
23023,12131,16367,0,9/10/21,None,13,0
23010,12503,16359,0,9/9/21,9/17/21,9,0
23011,12130,16243,0,9/9/21,None,13,0
23014,12230,16359,0,9/9/21,None,13,0
23015,11517,16346,0,9/9/21,None,13,0
23016,12223,16355,3,9/9/21,None,13,0
23018,12225,16353,3,9/9/21,3/11/22,5,16353
23024,12232,16367,0,9/10/21,None,13,0
23025,12424,16366,0,9/10/21,None,13,0
23026,12301,16366,0,9/10/21,None,13,0
23027,12166,16364,0,9/10/21,None,13,0
23030,11748,13647,0,9/10/21,None,13,0
23036,11937,8437,3,9/16/21,None,13,0
23031,12500,16370,0,9/10/21,None,13,0
23037,12438,16365,0,9/10/21,None,13,0
23044,12481,16371,0,10/7/21,None,0,0
23054,12165,113,0,9/11/21,None,0,0
23055,12124,16332,3,9/11/21,None,13,0
23080,12439,16376,0,9/15/21,9/17/21,5,16376
23056,12167,16387,0,9/11/21,None,13,0
23071,12408,16391,0,9/13/21,None,13,0
23057,12417,16350,0,9/11/21,None,13,0
23058,12254,16388,0,9/11/21,None,13,0
23059,12229,15045,0,9/11/21,None,13,0
23060,12128,16337,0,9/11/21,None,13,0
23061,12479,16389,0,9/11/21,None,13,0
23062,12304,16389,0,9/11/21,None,13,0
23063,910,16360,0,9/11/21,None,13,0
23073,12267,16397,0,9/13/21,None,13,0
23064,11341,16390,0,9/12/21,None,13,0
23082,12298,16260,0,9/15/21,None,13,0
23069,11787,16374,0,9/13/21,None,13,0
23074,12399,16396,3,9/13/21,None,13,0
23070,12231,16333,0,9/13/21,None,13,0
23008,11726,16288,0,9/9/21,9/13/21,5,16288
23072,12303,16244,0,9/13/21,9/14/21,4,0
23083,12488,16405,0,9/15/21,None,13,0
23077,12296,6534,0,9/15/21,None,13,0
23079,12566,16773,0,11/18/21,None,13,0
23094,12467,16029,0,9/16/21,None,13,0
23095,12297,16411,0,9/16/21,None,13,0
23097,12524,10392,0,9/16/21,None,13,0
23098,12491,16415,0,9/16/21,None,13,0
23101,12299,11252,0,9/16/21,None,13,0
23137,12392,16419,0,9/20/21,None,13,0
23110,12489,16392,0,9/17/21,None,13,0
23111,12490,16392,0,9/17/21,None,13,0
23119,12325,16416,0,9/17/21,None,13,0
23081,12440,16376,0,9/15/21,9/17/21,5,16376
23127,11311,14390,0,9/18/21,None,13,0
23121,12087,16414,0,9/17/21,None,13,0
23122,1227,16414,0,9/17/21,None,13,0
23142,12598,16419,0,9/23/21,None,13,0
23133,11984,16398,0,9/19/21,None,13,0
23126,12410,16403,0,9/18/21,9/19/21,4,0
23134,12455,15935,0,9/19/21,None,13,0
23125,4700,16403,0,9/18/21,9/20/21,4,16403
23146,12404,16402,0,9/20/21,None,13,0
23145,11080,16400,0,9/20/21,None,13,0
23147,12454,16434,0,9/20/21,None,13,0
23148,12525,16434,0,9/20/21,None,13,0
23124,12385,673,0,9/24/21,None,13,0
23163,9938,16441,0,9/23/21,None,13,0
23154,12456,16436,0,9/20/21,4/21/22,5,16436
23156,12439,13904,0,9/21/21,None,13,0
23157,12440,13904,0,9/21/21,None,13,0
23161,12593,16014,0,9/22/21,None,13,0
23171,12258,16449,3,9/23/21,None,13,0
23165,12395,8479,0,9/29/21,None,13,0
23166,12172,16097,0,9/22/21,None,13,0
23167,12060,10852,0,9/22/21,None,13,0
23168,10390,11296,0,9/22/21,9/22/21,0,0
23174,12170,16452,0,9/23/21,None,0,0
23162,9936,16441,0,9/23/21,None,13,0
23175,12171,16452,0,9/23/21,None,0,0
23128,11383,16424,0,9/18/21,9/24/21,4,0
23183,12295,11252,0,9/24/21,None,13,0
23177,4700,16375,0,9/24/21,None,13,0
23178,12242,4033,0,9/24/21,None,13,0
23190,12106,16439,0,9/24/21,None,13,0
23195,11930,15698,0,9/25/21,None,13,0
23196,10648,12724,0,9/25/21,None,13,0
23198,11929,16147,0,9/25/21,None,13,0
23197,12386,13250,0,9/25/21,None,13,0
23194,12508,16462,0,9/25/21,None,13,0
23199,12466,16460,0,9/26/21,None,13,0
23200,12243,13201,0,9/26/21,None,13,0
23201,12465,16468,0,9/26/21,None,13,0
23202,11900,14572,0,9/26/21,None,13,0
23205,12591,16379,0,9/27/21,None,0,0
23206,12605,16379,0,9/27/21,None,0,0
23207,12592,16379,0,9/27/21,None,0,0
22983,12321,16315,0,9/7/21,9/27/21,4,0
23231,11426,16490,0,9/30/21,None,13,0
23211,2637,755,0,9/27/21,None,13,0
23210,12599,16331,0,9/29/21,None,13,0
23213,12510,16479,0,9/27/21,None,13,0
23214,12437,16478,0,9/27/21,None,13,0
23215,9714,16465,3,9/27/21,None,13,0
23216,12542,16263,0,9/28/21,None,13,0
23218,12263,16338,0,9/28/21,None,13,0
17328,9400,12287,0,7/9/20,10/1/21,18,12287
23219,12264,16470,0,9/28/21,None,13,0
23224,12527,16473,0,9/29/21,None,13,0
23220,12068,16482,3,9/28/21,None,13,0
23221,12509,16336,0,9/29/21,None,13,0
23232,12387,16496,0,9/30/21,None,13,0
23222,12321,16475,0,9/29/21,None,13,0
23225,12549,16476,0,9/29/21,None,13,0
23228,12480,1710,0,9/30/21,5/17/22,5,1710
23233,12400,16496,0,9/30/21,None,13,0
23230,12484,6118,0,9/30/21,None,13,0
23229,12487,6118,0,9/30/21,None,13,0
23239,11584,16477,0,10/1/21,None,13,0
23240,12550,16487,0,10/1/21,None,13,0
23243,12449,16497,0,10/1/21,None,13,0
23246,12624,16495,0,10/1/21,None,13,0
23251,12313,16503,0,10/2/21,None,13,0
23252,12483,16448,0,10/2/21,None,13,0
23270,12530,16504,0,10/6/21,None,13,0
23253,12260,16464,0,10/2/21,None,13,0
23254,12169,16464,0,10/2/21,None,13,0
23258,12537,16510,0,10/3/21,None,13,0
23259,12486,16506,0,10/3/21,None,13,0
23260,12485,16498,0,10/3/21,None,13,0
23261,12495,16498,0,10/3/21,None,13,0
23264,12521,16517,0,10/4/21,None,13,0
23265,12523,16517,0,10/4/21,None,13,0
23267,12572,16531,0,10/4/21,None,13,0
23268,12050,16509,3,10/4/21,None,13,0
23273,12358,15575,0,10/6/21,None,13,0
23269,12327,16518,3,10/4/21,10/21/21,5,0
23275,12554,16536,0,10/6/21,None,13,0
23282,12503,16525,0,10/6/21,None,13,0
23279,12410,16491,0,10/6/21,None,13,0
23283,12627,14977,0,10/6/21,None,13,0
21395,11400,15118,0,5/14/21,10/6/21,18,0
23284,12357,11140,0,10/7/21,None,13,0
23292,12460,16219,0,10/7/21,None,13,0
23293,12360,16547,0,10/7/21,None,13,0
23296,12533,16549,0,10/7/21,None,13,0
23298,11831,16357,0,10/7/21,None,13,0
23300,12470,14194,0,10/8/21,None,13,0
23309,12452,16556,0,10/8/21,None,13,0
23310,12457,16556,0,10/8/21,None,13,0
23311,12532,16539,0,10/8/21,None,13,0
23314,12359,15126,0,10/8/21,None,13,0
23321,12472,16559,0,10/8/21,None,13,0
23322,12547,16550,3,10/8/21,None,13,0
23323,12341,16550,3,10/8/21,None,13,0
23327,12293,16471,0,10/8/21,None,13,0
23280,12526,10099,0,10/9/21,None,13,0
23334,12536,15867,0,10/9/21,None,13,0
23343,12362,16564,0,10/10/21,None,13,0
23344,12240,16564,0,10/10/21,None,13,0
23345,12305,16563,0,10/10/21,None,13,0
23346,12580,16560,3,10/10/21,None,13,0
23347,12545,11949,0,10/10/21,None,13,0
23348,12544,11949,0,10/10/21,None,13,0
23349,61,369,0,10/11/21,None,0,0
23350,12529,5270,0,10/11/21,None,13,0
23351,12531,5270,0,10/11/21,None,13,0
23352,12565,5270,0,10/11/21,None,13,0
23378,11400,380,0,10/14/21,None,13,0
23382,10722,16603,0,10/14/21,None,13,0
23371,12463,16461,0,10/13/21,4/29/22,13,16461
23357,12338,16578,0,10/11/21,None,13,0
23358,12332,16578,0,10/11/21,None,13,0
23359,12469,16578,0,10/11/21,None,13,0
23360,12328,16565,0,10/11/21,None,13,0
23361,12453,16565,0,10/11/21,None,13,0
23372,12459,16548,0,10/13/21,None,13,0
23362,12300,16579,0,10/12/21,None,13,0
23172,7316,16449,3,9/23/21,10/12/21,5,16449
23366,12528,16574,0,10/12/21,None,13,0
23355,9400,16055,0,10/12/21,None,13,0
23374,12583,15569,0,10/13/21,None,13,0
23390,12303,16609,3,10/14/21,None,13,0
23375,11679,15539,0,10/13/21,None,13,0
23385,12552,16605,0,10/14/21,None,13,0
23377,12551,16602,0,10/13/21,None,13,0
23379,12553,16602,0,10/13/21,None,13,0
23380,12053,15075,0,10/14/21,None,13,0
23381,12594,16606,0,10/14/21,None,13,0
23386,12543,16610,0,10/14/21,4/13/22,5,16610
23353,7011,16568,0,10/14/21,None,13,0
23387,12403,16610,0,10/14/21,4/13/22,5,16610
23384,12477,16608,0,10/14/21,None,13,0
23388,12458,16605,0,10/14/21,None,13,0
23398,12210,16532,0,10/15/21,None,13,0
23399,12575,16493,0,10/15/21,None,13,0
22375,5729,15566,0,7/27/21,10/15/21,18,0
23373,12606,16592,0,10/19/21,None,13,0
23402,12512,16591,0,10/15/21,None,13,0
23408,12555,16591,0,10/15/21,None,13,0
23412,12363,16573,0,10/15/21,None,13,0
23421,12706,16619,0,10/16/21,None,13,0
23425,12331,16628,0,10/16/21,None,13,0
23423,12476,16630,0,10/16/21,None,13,0
23426,12600,15794,0,10/17/21,None,0,0
23427,12634,15794,0,10/17/21,None,0,0
23434,12384,16630,0,10/17/21,None,13,0
23428,12126,16611,0,10/17/21,None,13,0
23429,12057,9173,0,10/17/21,None,13,0
23430,12239,16624,0,10/17/21,None,13,0
23443,12462,16642,0,10/18/21,None,13,0
23431,12625,16544,0,10/17/21,None,13,0
23432,11510,16634,0,10/17/21,None,13,0
23435,12541,15153,0,10/18/21,None,13,0
23433,12577,16633,0,10/17/21,None,13,0
23436,12498,16590,0,10/18/21,None,13,0
23437,12501,16590,0,10/18/21,None,13,0
23438,12464,16572,0,10/18/21,None,13,0
23446,12652,16623,0,10/19/21,None,13,0
14303,7986,8056,0,10/4/19,10/19/21,4,0
23467,12496,6683,0,10/21/21,None,13,0
23457,12450,16637,0,10/20/21,12/13/21,0,0
23468,12711,16393,0,10/21/21,None,13,0
23458,12669,16637,0,10/20/21,None,0,0
23463,12520,16643,0,10/20/21,None,0,0
23464,9897,13037,0,10/20/21,None,0,0
23465,12621,16426,0,10/20/21,None,13,0
23466,12448,16655,0,10/20/21,None,13,0
23470,12595,16555,0,10/21/21,None,13,0
23469,12461,16224,0,10/21/21,None,13,0
23471,12259,16646,3,10/21/21,None,13,0
23472,12507,16569,0,10/21/21,None,13,0
23480,12335,16647,3,10/22/21,None,13,0
23473,12342,16659,3,10/21/21,None,13,0
23474,12548,16659,3,10/21/21,None,13,0
23481,12316,16647,3,10/22/21,None,13,0
23485,12327,13791,0,10/24/21,None,13,0
23484,12493,16665,0,10/24/21,None,13,0
23487,12734,16650,0,10/24/21,None,13,0
23488,12620,16672,0,10/24/21,None,13,0
16129,7271,11361,0,4/7/20,10/25/21,11,0
23494,12623,16657,0,10/25/21,None,13,0
23495,12578,16657,0,10/27/21,None,13,0
23496,12707,16661,0,11/6/21,None,0,0
23498,11839,16678,0,10/25/21,None,13,0
23500,12432,16683,0,10/26/21,None,13,0
23501,12639,16686,0,10/26/21,None,13,0
23502,12154,16675,3,10/26/21,None,13,0
23503,12738,16678,0,10/26/21,None,13,0
23505,12086,16687,0,10/26/21,None,0,0
23521,12513,16701,0,10/27/21,None,13,0
23520,12518,16700,0,10/27/21,None,13,0
23512,12629,16012,0,10/27/21,None,13,0
23513,12659,16485,0,10/27/21,None,13,0
23514,12657,16485,0,10/27/21,None,13,0
15840,8727,10366,0,3/5/20,10/28/21,9,10366
21235,10580,15229,3,5/2/21,10/27/21,5,15229
23525,12656,16708,0,10/28/21,None,13,0
23526,12658,16708,0,10/28/21,None,13,0
23522,12638,16702,0,10/29/21,None,13,0
23530,11677,9173,0,10/29/21,None,13,0
23531,12637,950,0,10/29/21,None,13,0
23532,12538,950,0,10/29/21,None,13,0
23537,12475,12957,0,10/29/21,None,13,0
23541,12645,14281,0,10/29/21,None,13,0
23542,12446,14281,0,10/29/21,None,13,0
23543,12619,16717,0,10/29/21,None,13,0
23383,12062,6649,0,10/30/21,None,13,0
23529,12649,16308,0,10/30/21,None,13,0
23565,12709,16742,0,11/2/21,None,13,0
23549,12579,16727,0,10/30/21,None,13,0
23550,12539,16728,0,10/30/21,None,13,0
23551,12478,16718,3,10/31/21,None,13,0
23552,12576,16730,3,10/31/21,None,13,0
23553,12574,16730,3,10/31/21,None,13,0
23554,12768,16726,0,10/31/21,None,13,0
23567,12517,16712,0,11/3/21,None,13,0
23555,12648,16732,0,10/31/21,None,13,0
23557,12610,16729,0,10/31/21,None,13,0
23558,12584,16729,0,10/31/21,None,13,0
23568,12519,16712,0,11/3/21,None,13,0
21886,11100,15580,0,11/1/21,None,0,0
23572,12651,16737,0,11/3/21,None,13,0
23266,11726,12866,0,10/4/21,11/3/21,4,0
23577,8140,16721,0,11/4/21,None,13,0
23578,12650,16727,0,11/4/21,None,13,0
15247,7927,10628,3,12/27/19,None,13,0
23587,12727,16593,0,11/5/21,None,13,0
23564,11001,15594,0,11/5/21,None,13,0
23595,12406,16753,0,11/9/21,None,13,0
23596,12609,9288,0,11/6/21,None,13,0
23597,12511,9288,0,11/6/21,None,13,0
23602,12728,16776,0,11/7/21,None,13,0
23603,12674,16776,0,11/7/21,None,13,0
23610,12631,16644,0,11/7/21,None,13,0
23611,11961,10567,0,11/8/21,None,0,0
23605,12672,16778,0,11/7/21,None,13,0
23606,12673,16778,0,11/7/21,None,13,0
23604,11297,16724,0,11/7/21,None,13,0
23608,12675,15617,0,11/7/21,None,13,0
23556,12760,10652,0,11/7/21,None,13,0
23594,9883,16744,0,11/8/21,None,13,0
23609,12655,16780,0,11/8/21,None,13,0
23614,12759,16723,0,11/8/21,None,13,0
23623,12407,14823,0,11/10/21,None,0,0
23442,12698,6627,0,11/9/21,None,0,0
23621,12670,14823,0,11/10/21,None,0,0
23622,12696,14823,0,11/10/21,None,0,0
23624,12640,16790,0,11/10/21,None,13,0
23625,12601,16799,0,11/10/21,None,13,0
23636,12737,16374,3,11/11/21,None,13,0
23637,12100,16092,0,11/13/21,None,13,0
23686,12004,8678,0,11/18/21,None,13,0
22584,11981,15606,0,8/11/21,11/11/21,4,0
23655,12312,16794,0,11/14/21,None,13,0
23645,11981,16809,0,11/13/21,None,13,0
23646,12212,16816,0,11/13/21,None,13,0
23647,12602,16819,0,11/13/21,None,13,0
23648,12630,16806,0,11/13/21,None,13,0
23649,12413,13472,0,11/13/21,None,13,0
23650,12412,13472,0,11/13/21,None,13,0
23658,12818,16791,0,11/14/21,None,13,0
23651,12801,16818,0,11/13/21,None,13,0
23644,12733,16811,0,11/13/21,None,13,0
23652,12664,16820,0,11/14/21,None,13,0
23653,12378,16821,0,11/14/21,None,13,0
23654,12411,16825,0,11/14/21,None,13,0
23660,84,16795,0,11/18/21,None,13,0
23661,12375,16810,0,11/14/21,None,13,0
23662,12604,16817,0,11/14/21,None,13,0
23627,11811,16783,0,11/16/21,None,13,0
23669,12376,16831,0,11/16/21,None,13,0
23674,11017,16789,0,11/17/21,None,13,0
23675,12712,16832,0,11/17/21,None,13,0
23678,12757,16827,0,11/17/21,None,13,0
23683,9923,14056,0,11/17/21,None,13,0
23659,82,16795,0,11/18/21,None,13,0
23687,12756,16848,0,11/18/21,None,13,0
23688,12695,16848,0,11/18/21,None,13,0
23702,12714,16857,0,11/19/21,None,13,0
23689,7986,16842,0,11/18/21,None,13,0
23690,12568,11364,0,11/18/21,None,13,0
23691,12567,16773,0,11/18/21,None,13,0
23692,12269,15283,0,11/18/21,None,13,0
23693,12268,15283,0,11/18/21,None,13,0
23694,12451,16838,0,11/29/21,None,0,0
23703,12573,16829,0,11/19/21,None,13,0
23695,12663,16850,0,11/18/21,None,13,0
23696,12661,16844,0,11/18/21,None,13,0
23697,12817,16843,0,11/18/21,None,13,0
23698,12766,16823,0,11/18/21,None,13,0
15677,8750,37,0,2/10/20,11/19/21,4,0
23714,12816,16826,0,11/20/21,None,13,0
23733,12683,16865,0,11/21/21,None,13,0
23734,12682,16865,0,11/21/21,None,13,0
23735,12546,16869,0,11/22/21,None,13,0
23740,11946,16872,0,11/23/21,None,13,0
23742,12750,12259,0,11/24/21,None,13,0
23745,10978,10627,0,11/24/21,None,0,0
23746,12724,16878,0,11/24/21,None,13,0
23765,12330,16889,0,11/26/21,None,13,0
23770,12699,16893,0,11/26/21,None,13,0
23767,12522,12147,0,11/26/21,None,13,0
23766,12747,16891,0,11/26/21,None,13,0
23769,11876,16879,0,11/27/21,None,13,0
23768,12763,16888,0,11/28/21,11/30/21,4,16888
23778,12654,16868,0,11/27/21,None,13,0
23776,8727,13860,0,11/27/21,None,13,0
23777,11822,10349,0,11/27/21,None,13,0
23779,12823,16873,0,11/27/21,None,13,0
23781,12820,16894,0,11/28/21,None,13,0
23782,12821,16894,0,11/28/21,None,13,0
23783,12819,16894,0,11/28/21,None,13,0
23784,12676,16897,0,11/28/21,None,13,0
23785,12679,11980,0,11/28/21,None,13,0
23786,12678,11980,0,11/28/21,None,13,0
23787,12713,16644,0,11/29/21,None,13,0
23822,12746,16909,0,12/3/21,None,0,0
23795,12775,16911,0,12/1/21,None,13,0
23813,12494,12033,0,12/1/21,None,0,0
23797,12781,12033,0,12/1/21,None,13,0
23798,12736,16911,0,12/1/21,None,13,0
23810,12743,16917,0,12/1/21,None,13,0
23811,12848,16917,0,12/1/21,None,13,0
20349,10650,10162,0,2/13/21,12/2/21,4,0
23815,12697,16924,0,12/2/21,None,13,0
23816,12647,16896,0,12/2/21,None,13,0
23817,12753,13037,0,12/2/21,None,13,0
23830,12603,16932,0,12/3/21,None,13,0
23834,12871,11443,0,12/4/21,None,13,0
23835,11473,16941,0,12/5/21,None,13,0
23836,11896,16859,0,12/5/21,None,13,0
23837,12665,14216,0,12/5/21,None,13,0
23838,12872,13706,0,12/5/21,None,13,0
23839,12870,3369,0,12/5/21,None,13,0
23840,11943,16946,0,12/5/21,None,13,0
23825,12744,16913,0,12/6/21,None,13,0
23824,12570,14834,0,12/16/21,None,13,0
23844,12774,16951,0,12/7/21,3/12/22,4,16951
23847,12809,16809,0,12/7/21,None,13,0
23848,12617,16952,0,12/7/21,None,13,0
23849,12805,16952,0,12/7/21,None,13,0
23850,12482,8863,3,12/7/21,None,13,0
23876,12660,16954,0,12/10/21,None,13,0
23860,12762,16968,0,12/8/21,None,13,0
23858,12868,9709,3,12/8/21,None,13,0
23853,12415,1201,0,12/21/21,None,13,0
23856,12881,16895,0,12/8/21,None,13,0
23857,12739,16962,0,12/8/21,None,13,0
23842,12708,16937,0,12/9/21,None,13,0
23861,12906,12914,0,12/8/21,None,0,0
23862,12905,12914,0,12/8/21,None,0,0
23854,12681,16956,0,12/8/21,12/9/21,4,0
23841,12763,16937,0,12/9/21,None,13,0
23867,12471,16960,0,12/9/21,2/28/22,9,16960
23868,11726,16969,0,12/9/21,None,13,0
23874,12329,16972,0,12/9/21,None,13,0
23875,12808,16972,0,12/9/21,None,13,0
23881,12788,15416,0,12/11/21,None,0,0
23879,12765,16260,0,12/11/21,None,13,0
23882,12754,11358,0,12/11/21,None,0,0
23887,12800,16978,0,12/13/21,None,13,0
23889,12716,16987,0,12/12/21,None,13,0
23890,12588,16984,0,12/12/21,None,13,0
23891,10959,16979,0,12/12/21,None,13,0
23888,12802,16978,0,12/13/21,None,13,0
23851,12764,16955,0,12/31/21,None,13,0
23892,12671,16953,0,12/12/21,None,13,0
23893,12608,16947,0,12/12/21,None,13,0
23896,12812,16982,0,12/12/21,None,13,0
23897,12681,16982,0,12/12/21,None,13,0
23898,12641,1327,0,12/13/21,None,0,0
23899,12873,15110,0,12/13/21,None,13,0
23900,12916,16993,0,12/13/21,None,0,0
23901,12909,16993,0,12/13/21,None,0,0
23902,12910,16993,0,12/13/21,None,0,0
23903,12912,16993,0,12/13/21,None,0,0
23905,11905,16983,0,12/14/21,None,13,0
18191,10010,11155,0,9/4/20,12/15/21,4,11155
23907,12844,16999,0,12/14/21,None,13,0
19107,10262,13527,0,10/29/20,12/14/21,4,0
18192,10082,11155,0,9/4/20,12/15/21,4,11155
23911,12798,14834,0,12/16/21,None,13,0
23917,12784,16453,0,2/15/22,None,13,0
23919,11306,17013,0,12/16/21,None,13,0
23922,12710,15804,0,12/17/21,None,13,0
14418,8077,9972,0,10/14/19,12/16/21,18,9972
23921,12787,16860,0,12/16/21,None,13,0
20827,11343,9972,0,3/24/21,12/16/21,18,0
5736,3149,4748,0,7/13/17,12/17/21,7,0
23927,12726,17025,0,12/17/21,None,13,0
23930,12804,17014,0,12/17/21,None,13,0
23923,12843,17019,0,12/20/21,None,13,0
23933,12847,16929,0,12/18/21,None,13,0
23934,12899,16092,0,12/18/21,None,13,0
23935,11913,16981,0,12/18/21,None,13,0
23938,12646,17022,3,12/18/21,None,13,0
23945,12799,17033,0,12/16/21,None,0,0
23947,12814,17035,0,12/19/21,None,13,0
23920,12778,16980,0,12/19/21,None,13,0
23948,12900,17036,0,12/19/21,None,13,0
23949,12815,17035,0,12/19/21,None,13,0
23955,12278,17038,0,12/20/21,None,13,0
23957,12796,17021,0,12/20/21,4/19/22,4,17021
23962,12732,12650,0,12/20/21,None,13,0
23959,12441,13210,0,12/20/21,None,0,0
23960,12442,16788,0,12/20/21,None,0,0
23961,11343,15397,0,12/20/21,None,13,0
23964,12622,17041,0,12/20/21,None,13,0
16161,8889,6002,0,4/13/20,4/23/20,9,6002
23967,12795,14066,0,12/21/21,None,13,0
23968,12846,17049,0,12/21/21,None,13,0
21660,11621,15467,0,6/6/21,12/21/21,4,15467
23971,12797,12773,0,12/22/21,None,13,0
23970,12822,17069,0,12/22/21,None,13,0
23974,12725,16192,0,12/18/21,None,0,0
23975,12701,17061,0,12/23/21,None,13,0
23976,12794,17026,0,12/23/21,None,13,0
23977,12890,13914,0,12/23/21,None,13,0
23969,12155,17062,0,12/23/21,None,13,0
23984,11340,17076,0,12/26/21,None,13,0
23985,12924,17078,0,12/26/21,None,13,0
24009,12921,17087,0,12/29/21,None,13,0
23986,12807,17077,0,12/26/21,None,13,0
23987,3149,17079,0,12/26/21,12/31/21,4,0
23990,12925,17080,0,12/27/21,None,13,0
23991,12918,17082,0,12/27/21,None,13,0
23993,12643,16554,0,12/27/21,None,0,0
23994,10010,10554,0,12/27/21,None,13,0
23995,11621,17084,0,12/28/21,None,13,0
23999,11338,11386,0,12/28/21,None,13,0
24001,12913,5409,0,12/29/21,None,13,0
24003,12943,17001,0,12/29/21,None,0,0
24004,12740,17001,0,12/29/21,None,0,0
24006,11915,17092,0,12/29/21,None,13,0
24016,12535,17067,0,12/30/21,None,13,0
24020,11963,15511,0,12/30/21,None,13,0
24017,12534,17067,0,12/30/21,None,13,0
24019,12888,17109,0,12/30/21,None,13,0
24018,12947,16267,0,12/30/21,None,13,0
24021,12839,17032,0,12/30/21,None,0,0
23989,8750,17059,0,12/31/21,None,13,0
24023,12644,17121,0,12/31/21,None,13,0
24024,12926,17114,0,12/31/21,None,13,0
24025,12928,17114,0,12/31/21,None,13,0
20350,4041,14433,0,2/14/21,12/31/21,11,0
23980,12850,17065,0,12/31/21,None,13,0
24026,12642,17118,0,1/1/22,None,13,0
24002,10543,4676,0,7/1/22,None,13,0
24041,12927,17133,0,1/2/22,None,13,0
24042,12904,10567,0,1/2/22,None,0,0
15044,8162,10465,0,12/7/19,1/1/22,18,10465
24033,12813,8931,0,1/1/22,None,13,0
24034,12869,17118,3,1/2/22,None,13,0
24036,12948,17126,0,1/2/22,None,13,0
24037,12409,17087,0,1/2/22,None,13,0
24032,12938,17015,0,1/3/22,None,0,0
24038,12700,17125,0,1/2/22,None,13,0
24039,12365,17085,0,1/2/22,None,13,0
16197,8745,11425,0,4/21/20,1/3/22,9,0
24040,12780,17134,0,1/2/22,None,13,0
24051,12901,17138,0,1/4/22,None,13,0
24052,12715,17144,0,1/4/22,None,13,0
24046,12178,15817,0,1/3/22,None,0,0
24045,11463,17135,0,1/3/22,None,0,0
24047,12862,17130,3,1/3/22,None,13,0
24048,10082,17131,0,1/3/22,None,0,0
24054,12952,17149,0,1/5/22,None,13,0
